gene_id,rep1_d_13,rep1_d_20,rep1_d_30,rep2_d_13,rep2_d_20,rep2_d_30,rep3_d_13,rep3_d_20,rep3_d_30
ENSG00000167207.13,3,0,3,0,1,0,6,0,0
ENSG00000270120.1,0,0,0,0,0,0,0,0,0
ENSG00000261644.2,1,1,0,3,2,0,0,0,0
ENSG00000083799.18,469,675,1029,372,670,679,430,551,539
ENSG00000264947.1,0,2,3,3,1,1,0,0,3
ENSG00000260616.6,0,2,0,0,0,0,0,0,0
ENSG00000261703.1,0,0,0,0,0,0,0,0,0
ENSG00000261241.7,6,0,0,0,0,0,6,0,0
ENSG00000260042.1,0,0,0,0,0,0,1,0,0
ENSG00000199771.1,0,0,0,0,0,0,0,0,0
ENSG00000261637.3,0,0,0,0,0,0,0,0,0
ENSG00000260605.1,0,0,0,0,0,0,0,0,0
ENSG00000260620.1,0,0,0,0,0,0,0,0,0
ENSG00000287718.1,0,0,0,0,0,0,0,0,0
ENSG00000261282.1,0,0,1,0,0,0,0,0,0
ENSG00000103449.12,935,293,335,524,254,328,825,198,211
ENSG00000261238.1,4,5,6,4,10,4,4,6,1
ENSG00000285367.1,7,6,17,1,2,5,6,3,2
ENSG00000280344.1,6,0,1,1,0,0,4,1,0
ENSG00000287256.1,0,0,0,0,0,0,0,0,0
ENSG00000261047.1,2,0,0,0,0,0,0,0,0
ENSG00000260818.2,0,0,0,0,0,0,0,0,0
ENSG00000260850.2,0,0,0,0,0,0,0,0,0
ENSG00000224578.5,210,84,286,136,60,141,156,76,146
ENSG00000223168.1,0,0,0,0,0,0,0,0,0
ENSG00000260057.6,2,1,0,0,0,1,0,0,0
ENSG00000261190.5,0,0,0,0,0,0,0,0,0
ENSG00000261470.1,0,0,0,0,0,0,0,0,0
ENSG00000279779.1,0,0,0,0,0,0,0,0,0
ENSG00000260268.6,0,0,0,0,0,0,0,0,0
ENSG00000261749.3,0,0,0,0,0,0,0,0,0
ENSG00000260975.1,0,0,0,0,0,0,0,1,0
ENSG00000260478.2,0,0,0,0,0,0,0,0,0
ENSG00000260887.3,0,0,0,0,0,0,0,0,0
ENSG00000103460.17,343,15,15,65,2,3,259,3,0
ENSG00000279427.1,0,0,0,0,0,0,0,0,0
ENSG00000249231.8,0,0,0,0,0,2,0,0,0
ENSG00000285800.1,0,0,1,0,0,0,0,0,0
ENSG00000260963.2,1,0,3,1,0,0,0,0,0
ENSG00000260393.1,0,0,0,0,0,0,0,0,0
ENSG00000261261.3,0,0,0,1,0,0,0,0,0
ENSG00000234337.4,5,7,2,25,6,15,9,9,2
ENSG00000260326.1,0,0,0,0,4,1,0,1,0
ENSG00000260258.2,0,0,0,0,0,0,0,0,0
ENSG00000260939.1,0,0,0,0,0,0,0,0,0
ENSG00000277639.2,63,7,9,8,1,26,48,3,0
ENSG00000177200.17,1374,1496,2389,854,1561,1275,1498,861,929
ENSG00000261291.1,1,1,3,1,1,0,1,0,2
ENSG00000280227.1,0,0,0,0,0,0,0,0,0
ENSG00000261056.2,9,9,8,2,1,6,5,1,8
ENSG00000279589.1,1,4,3,0,0,2,3,0,1
ENSG00000238645.1,0,0,0,1,0,0,0,0,0
ENSG00000202193.1,0,0,0,1,0,0,0,0,0
ENSG00000259962.1,0,0,1,0,0,0,2,0,0
ENSG00000260078.3,0,0,0,0,0,0,0,0,0
ENSG00000261804.2,3,0,0,0,0,0,0,0,0
ENSG00000262714.1,0,0,0,2,0,0,0,0,0
ENSG00000279741.1,1,0,2,0,0,0,0,0,0
ENSG00000280027.1,0,0,0,0,0,0,0,0,0
ENSG00000103479.16,1056,1142,1517,525,1105,1265,1148,776,824
ENSG00000252569.1,2,0,1,0,1,0,1,0,0
ENSG00000259926.1,4,1,0,0,0,0,0,0,1
ENSG00000279344.1,0,1,1,3,4,3,1,2,1
ENSG00000279722.1,15,29,81,10,29,18,29,18,52
ENSG00000166971.17,395,521,541,308,421,649,344,567,379
ENSG00000287909.1,0,0,0,0,0,0,0,0,0
ENSG00000103494.14,322,309,505,224,320,377,310,182,175
ENSG00000275191.1,1,0,0,5,0,0,1,0,0
ENSG00000140718.21,866,1272,1473,656,973,1368,1012,1090,841
ENSG00000261630.1,2,2,0,1,0,0,1,0,2
ENSG00000280392.1,2,1,1,3,0,0,4,0,5
ENSG00000260194.1,0,0,3,0,0,0,0,0,3
ENSG00000261049.2,0,0,0,0,0,0,1,0,0
ENSG00000280454.1,0,0,0,0,0,0,0,0,0
ENSG00000259759.1,0,0,0,1,0,0,0,0,0
ENSG00000259517.3,0,0,2,3,0,1,0,0,0
ENSG00000177508.12,1830,488,814,1728,327,667,2976,508,677
ENSG00000283689.1,12,4,13,4,3,9,52,6,2
ENSG00000277559.1,20,5,13,8,2,8,24,3,15
ENSG00000261803.2,0,0,0,1,0,0,0,0,0
ENSG00000287885.1,0,0,0,0,0,0,0,0,0
ENSG00000286845.1,1,0,0,2,0,0,0,0,0
ENSG00000283304.1,1,0,0,1,0,0,3,1,0
ENSG00000283258.2,0,0,0,1,0,0,0,0,1
ENSG00000245694.10,1835,808,971,1291,825,652,2728,677,611
ENSG00000286357.1,1,0,0,0,0,0,0,0,0
ENSG00000176842.15,299,331,298,614,327,316,1155,371,217
ENSG00000259711.1,2,1,0,2,1,0,3,0,0
ENSG00000259725.1,0,1,2,2,0,0,2,0,0
ENSG00000260147.1,0,0,0,0,0,0,0,0,0
ENSG00000285775.1,0,0,0,0,0,0,0,0,0
ENSG00000259283.2,0,0,0,0,0,0,0,0,0
ENSG00000239555.3,0,0,0,0,0,0,0,0,0
ENSG00000283423.1,0,0,0,0,6,0,0,2,0
ENSG00000159387.8,0,17,9,6,49,19,7,15,10
ENSG00000263207.2,0,0,0,0,0,0,1,0,0
ENSG00000240760.1,0,0,0,0,0,0,0,0,0
ENSG00000087245.13,3662,5815,8345,4549,15441,12638,3362,2045,816
ENSG00000274508.1,0,0,0,0,0,0,0,0,0
ENSG00000260135.7,1,0,0,0,0,0,0,0,0
ENSG00000279030.1,2,0,8,0,0,2,1,0,0
ENSG00000087253.13,423,1551,501,408,1065,799,480,587,199
ENSG00000261997.1,11,5,4,9,11,5,1,3,1
ENSG00000256812.2,0,4,2,1,0,5,0,0,0
ENSG00000103546.18,36,9,25,10,6,80,12,2,18
ENSG00000278928.1,11,2,5,5,1,17,0,2,3
ENSG00000260765.2,2,0,2,3,0,0,1,0,0
ENSG00000228695.10,5,0,0,2,0,0,0,0,0
ENSG00000198848.13,6,0,1,0,0,1,15,0,1
ENSG00000159398.16,0,0,0,0,0,0,0,0,0
ENSG00000246379.8,4,7,5,8,7,1,17,11,2
ENSG00000279523.1,0,0,0,0,0,0,2,0,0
ENSG00000260041.5,0,0,0,0,0,0,0,0,0
ENSG00000087258.16,139,181,49,127,134,88,244,344,56
ENSG00000261439.1,0,0,0,0,0,0,0,0,0
ENSG00000265281.1,0,0,0,0,0,0,0,0,0
ENSG00000287866.1,0,0,0,0,0,0,0,0,2
ENSG00000260198.1,0,0,0,0,0,0,1,0,0
ENSG00000279764.1,0,0,0,0,0,0,1,0,0
ENSG00000272372.1,1,2,0,0,4,1,5,0,0
ENSG00000159461.15,861,1732,2443,923,1437,1945,1236,1293,1361
ENSG00000260621.1,0,0,1,0,0,0,0,0,1
ENSG00000167005.14,3192,1915,2988,2342,1594,2660,3461,1676,1520
ENSG00000087263.17,699,820,959,868,598,1198,539,688,380
ENSG00000274031.1,0,2,3,0,0,0,0,1,2
ENSG00000125124.13,797,515,614,332,513,421,986,324,312
ENSG00000102891.4,0,0,0,0,0,0,0,0,0
ENSG00000087250.9,1,0,7,1,8,2,1,0,9
ENSG00000125148.7,17,74,242,105,178,55,50,44,6
ENSG00000260823.1,0,0,0,0,0,0,0,0,0
ENSG00000260549.2,0,2,0,0,1,0,0,0,0
ENSG00000169715.15,2,60,77,75,40,56,13,79,42
ENSG00000205364.4,0,0,0,2,0,0,0,0,0
ENSG00000255986.6,0,0,0,0,0,0,0,0,0
ENSG00000205362.11,0,0,0,0,0,0,0,0,0
ENSG00000205361.8,0,0,0,0,0,0,0,0,0
ENSG00000205360.6,0,0,0,0,0,0,0,0,0
ENSG00000259923.1,0,0,0,0,0,0,0,0,0
ENSG00000169688.11,0,0,0,0,0,0,0,0,0
ENSG00000198417.7,0,6,1,7,6,5,1,5,6
ENSG00000125144.14,1,3,0,0,0,0,0,1,0
ENSG00000205358.4,0,0,0,0,0,0,0,0,0
ENSG00000275691.2,0,0,0,0,0,0,0,0,0
ENSG00000187193.9,0,22,12,15,18,21,9,9,5
ENSG00000259827.1,0,0,0,0,0,0,0,0,0
ENSG00000261429.2,0,0,0,1,0,0,0,0,0
ENSG00000261302.6,5,0,0,4,4,0,1,4,0
ENSG00000102900.13,1771,1491,1699,1979,1079,1701,1666,1449,1036
ENSG00000207649.3,0,0,0,0,0,0,0,0,0
ENSG00000070915.10,1,0,1,1,0,0,4,0,0
ENSG00000283471.1,0,0,0,0,0,0,0,0,0
ENSG00000243988.1,0,0,0,0,0,0,0,0,0
ENSG00000051108.15,714,1151,1183,1370,1221,1169,578,749,295
ENSG00000261270.1,4,9,23,9,15,26,7,2,4
ENSG00000261114.1,3,2,6,5,10,2,5,1,1
ENSG00000087237.12,0,1,3,0,0,0,0,0,3
ENSG00000140853.15,0,56,29,9,23,26,9,14,11
ENSG00000259922.1,0,0,0,0,0,0,0,0,0
ENSG00000260145.1,0,0,0,0,0,0,0,0,0
ENSG00000260148.1,3,3,0,1,1,0,0,0,0
ENSG00000140848.17,725,549,318,907,371,468,1213,228,138
ENSG00000279019.1,12,3,9,3,4,16,24,1,1
ENSG00000279803.1,4,1,0,3,0,2,5,0,1
ENSG00000172775.17,1397,1128,1323,1102,922,1351,1207,885,899
ENSG00000285979.1,90,41,63,17,55,39,64,21,62
ENSG00000159579.14,678,1270,1123,705,1054,1180,721,766,618
ENSG00000102931.8,76,75,192,127,74,203,154,31,70
ENSG00000276663.1,2,0,2,5,2,3,2,1,1
ENSG00000260038.1,5,4,2,1,10,1,3,0,1
ENSG00000102934.10,133,188,50,68,157,49,140,50,27
ENSG00000260965.1,0,0,0,0,0,0,4,0,0
ENSG00000271456.1,0,0,0,0,0,0,0,0,0
ENSG00000102962.5,0,0,0,0,0,0,3,0,0
ENSG00000006210.7,113,108,168,41,48,203,246,192,179
ENSG00000102970.11,0,0,0,0,0,0,1,0,0
ENSG00000005194.15,1448,1610,1202,1636,1197,1512,1345,1426,942
ENSG00000088682.14,717,968,1076,634,668,1283,576,793,888
ENSG00000260345.1,0,1,4,2,4,0,0,1,1
ENSG00000102978.13,1492,1238,1166,1647,796,1446,1743,1051,707
ENSG00000125170.11,18835,5615,5385,11715,3884,6619,13984,4978,4144
ENSG00000135736.6,355,479,986,445,408,779,613,301,572
ENSG00000159618.16,57,1,12,9,3,1,10,4,5
ENSG00000260828.1,0,0,0,0,2,0,0,0,0
ENSG00000205336.13,169,314,79,160,132,419,665,62,16
ENSG00000261633.1,0,0,0,0,0,1,0,0,0
ENSG00000182885.17,5,0,0,3,0,0,0,0,0
ENSG00000260467.1,0,0,0,0,0,0,0,0,0
ENSG00000159625.15,12,2,8,6,0,9,9,2,5
ENSG00000260438.1,1,0,0,0,0,0,0,0,0
ENSG00000140854.13,659,619,603,648,440,702,738,537,349
ENSG00000140859.16,732,2735,1091,1186,1677,1492,1333,1858,693
ENSG00000276166.1,3,8,3,3,4,0,9,3,5
ENSG00000274816.1,0,5,3,2,6,2,6,0,7
ENSG00000187185.4,1,76,6,9,25,4,18,23,5
ENSG00000206833.1,0,0,0,0,0,0,0,0,0
ENSG00000070729.14,1,14,3,7,3,0,3,2,0
ENSG00000159648.11,13,17,2,12,11,3,26,4,4
ENSG00000166188.2,214,479,596,227,351,505,360,345,266
ENSG00000103005.12,877,2098,1422,1230,1209,2158,788,1819,871
ENSG00000102996.5,4362,20590,33907,9801,13172,35423,6593,31302,25161
ENSG00000207173.1,0,0,4,1,0,0,1,0,0
ENSG00000261151.1,0,0,0,0,0,0,0,0,0
ENSG00000070761.8,853,1196,858,1405,722,888,1081,1532,657
ENSG00000260545.1,1,0,2,3,0,0,2,0,5
ENSG00000260927.2,8,13,19,18,9,5,7,7,14
ENSG00000070770.9,694,826,1215,594,624,928,834,616,597
ENSG00000260867.1,0,0,0,0,0,0,0,0,0
ENSG00000240863.3,0,0,0,0,0,0,0,0,0
ENSG00000103021.9,232,89,195,88,76,145,266,73,95
ENSG00000103023.12,0,1,1,0,0,0,3,0,0
ENSG00000181938.14,134,121,124,186,102,98,144,97,47
ENSG00000212379.1,0,0,0,0,0,0,0,0,0
ENSG00000261078.1,0,0,0,0,0,0,0,0,0
ENSG00000252271.1,0,0,0,0,0,0,0,0,0
ENSG00000276131.1,0,0,0,0,0,0,0,0,0
ENSG00000260186.5,2,1,1,4,0,0,2,0,0
ENSG00000103034.14,1321,2363,1615,1003,1705,1340,1231,1392,1266
ENSG00000200556.1,2,3,0,1,3,0,3,1,0
ENSG00000103037.12,345,203,284,168,145,182,351,121,125
ENSG00000125107.18,3887,3697,4943,2083,2584,3924,3607,2256,2493
ENSG00000276259.1,0,0,0,0,0,0,0,0,0
ENSG00000207493.1,1,0,0,0,1,0,0,1,0
ENSG00000206952.3,0,0,0,0,0,0,0,0,0
ENSG00000281910.1,0,0,0,0,0,0,0,0,0
ENSG00000260865.1,0,0,0,0,3,0,1,0,0
ENSG00000103042.9,531,1034,852,522,899,877,523,576,445
ENSG00000279889.1,0,0,0,1,0,0,2,0,0
ENSG00000125166.13,2176,3044,3451,2449,1849,3643,2090,2864,2489
ENSG00000245768.7,4,2,24,5,7,15,1,6,15
ENSG00000200424.1,0,0,0,0,0,0,2,0,0
ENSG00000244003.3,0,0,0,0,0,0,0,0,0
ENSG00000260451.1,0,0,0,0,0,0,0,0,3
ENSG00000242423.2,0,0,0,0,0,0,0,0,0
ENSG00000261638.2,0,0,0,0,0,0,0,0,0
ENSG00000275808.1,0,0,0,0,0,0,0,0,0
ENSG00000244043.1,0,0,0,0,0,0,0,0,0
ENSG00000261144.1,0,0,0,0,0,0,0,0,0
ENSG00000200062.1,0,0,0,0,0,0,1,0,0
ENSG00000270222.1,0,0,0,0,0,0,0,0,0
ENSG00000260240.4,0,0,2,0,0,1,0,0,0
ENSG00000261807.2,0,0,0,0,0,0,0,0,2
ENSG00000261278.1,0,0,0,3,0,0,4,0,0
ENSG00000261436.6,0,0,0,0,1,0,0,0,0
ENSG00000261590.1,0,0,0,0,0,0,0,0,0
ENSG00000278499.2,0,0,0,0,0,0,0,0,0
ENSG00000261310.1,1,0,0,0,2,0,0,0,0
ENSG00000259844.2,0,0,0,0,0,0,0,0,0
ENSG00000261178.2,0,0,0,1,0,0,1,0,0
ENSG00000224631.4,310,328,90,227,186,190,252,326,57
ENSG00000286653.1,1,6,2,0,4,1,0,2,3
ENSG00000150394.14,102,195,358,94,440,246,95,116,186
ENSG00000260600.1,0,0,0,0,1,0,0,0,0
ENSG00000201289.1,0,0,0,0,0,0,0,0,1
ENSG00000260115.1,4,1,4,2,2,0,2,0,3
ENSG00000207441.1,0,0,0,0,0,0,0,0,0
ENSG00000280261.1,0,0,0,0,0,0,0,0,0
ENSG00000237901.1,0,0,0,0,0,0,0,0,0
ENSG00000231589.1,0,0,0,1,0,0,0,0,0
ENSG00000260332.1,0,0,0,0,0,0,0,0,0
ENSG00000261502.4,6,12,42,6,13,5,11,19,27
ENSG00000269986.1,0,3,8,2,2,3,2,2,2
ENSG00000261199.1,0,0,2,0,0,0,0,0,0
ENSG00000260658.6,5,17,23,4,13,9,5,15,29
ENSG00000241808.1,0,0,1,0,0,0,0,0,0
ENSG00000261743.1,0,0,0,0,0,0,0,0,0
ENSG00000279225.1,0,0,0,0,2,1,0,0,0
ENSG00000259864.1,0,0,0,0,0,0,0,0,0
ENSG00000261014.2,0,0,0,0,0,0,0,0,0
ENSG00000261653.1,0,0,0,0,0,0,0,0,0
ENSG00000260715.1,0,0,0,1,0,0,1,0,0
ENSG00000261028.1,0,0,0,0,0,0,0,0,0
ENSG00000260668.1,12,3,2,11,2,5,7,4,3
ENSG00000259846.1,1,2,0,0,2,0,0,0,1
ENSG00000260187.2,1,0,1,0,2,0,0,7,0
ENSG00000260068.1,0,0,0,0,0,0,0,0,0
ENSG00000140937.14,1331,14917,8475,3235,13828,15290,2973,8638,1304
ENSG00000278893.1,1,15,18,5,17,8,14,9,3
ENSG00000259847.2,0,4,0,1,3,2,0,0,0
ENSG00000260834.1,0,0,3,0,0,0,0,0,0
ENSG00000260364.1,0,0,0,0,2,1,0,0,0
ENSG00000261742.6,0,17,1,1,12,27,0,11,1
ENSG00000261818.1,0,0,0,0,0,0,0,0,0
ENSG00000260004.1,0,0,0,0,0,0,0,0,0
ENSG00000260695.1,0,0,0,0,0,0,0,0,0
ENSG00000261234.1,0,0,0,0,0,0,0,0,0
ENSG00000201999.1,0,0,0,0,0,0,0,0,0
ENSG00000286928.1,0,0,0,0,0,0,0,0,0
ENSG00000179776.19,386,53,19,2841,5,5,334,11,14
ENSG00000246898.1,8,31,18,25,58,11,7,23,2
ENSG00000166546.14,73,49,57,20,128,31,65,20,37
ENSG00000260146.1,0,0,0,0,0,0,1,0,0
ENSG00000261656.5,3,2,3,0,3,0,4,0,2
ENSG00000260851.6,0,0,0,0,0,0,0,0,0
ENSG00000166548.16,185,272,265,134,354,207,296,181,92
ENSG00000260755.1,0,0,0,0,0,0,0,0,0
ENSG00000261519.3,1,0,0,0,2,1,0,0,2
ENSG00000275745.1,0,0,0,0,0,0,0,0,0
ENSG00000217555.13,4,6,8,0,8,8,4,0,2
ENSG00000254788.7,3,2,21,0,0,9,1,2,4
ENSG00000277978.1,6,3,5,1,6,0,1,2,3
ENSG00000089505.17,36,29,78,11,28,41,36,26,31
ENSG00000140932.10,1,2,4,5,2,0,1,3,0
ENSG00000260650.1,0,0,0,0,0,0,0,1,0
ENSG00000140931.20,1287,1344,937,1696,1114,1237,1494,875,544
ENSG00000183723.13,1519,1491,2417,782,1237,2026,1471,1040,1209
ENSG00000135720.13,2161,3099,3277,1721,3063,4158,2313,1902,1746
ENSG00000260465.1,0,0,0,0,0,0,0,0,0
ENSG00000287965.1,5,2,0,0,5,0,3,0,4
ENSG00000260558.2,3,0,4,2,3,0,6,0,5
ENSG00000246777.1,7,15,3,8,12,13,13,15,2
ENSG00000249961.10,3,0,0,2,0,0,1,0,0
ENSG00000159593.15,1599,875,712,1183,640,864,1565,677,387
ENSG00000258122.1,0,0,0,0,0,0,1,0,0
ENSG00000168748.14,5,2,1,8,0,2,32,0,0
ENSG00000172840.7,484,278,384,190,290,355,480,269,206
ENSG00000166589.13,4,2,0,1,0,0,5,3,1
ENSG00000166592.12,1357,712,1263,345,1107,715,1649,3108,1387
ENSG00000166595.12,812,981,991,1134,554,1647,1048,1029,982
ENSG00000172831.14,1096,1059,1817,755,1114,1429,1276,1076,1270
ENSG00000265408.1,1,0,0,0,0,0,0,0,0
ENSG00000280416.1,0,0,0,0,0,0,0,0,0
ENSG00000172828.13,28,18,13,7,16,10,76,7,13
ENSG00000172824.16,37,32,96,18,64,70,53,30,63
ENSG00000280334.1,8,10,5,5,4,11,16,1,2
ENSG00000265918.2,0,0,0,2,0,0,1,0,0
ENSG00000067955.15,1256,1245,1833,1381,1103,2210,1332,1119,925
ENSG00000125149.12,283,352,299,233,224,263,297,196,164
ENSG00000237172.4,122,114,622,88,156,577,224,179,265
ENSG00000102871.16,69,224,190,96,143,222,95,132,129
ENSG00000135722.9,18,70,56,14,44,40,16,30,19
ENSG00000265690.7,0,0,0,0,0,0,0,0,0
ENSG00000102878.17,14,1,0,4,5,11,3,1,2
ENSG00000140939.14,73,160,172,84,140,188,120,149,113
ENSG00000196123.13,609,652,637,386,634,698,805,380,438
ENSG00000179044.16,104,30,56,126,24,39,74,27,15
ENSG00000205250.9,1273,1056,793,1103,882,770,1131,727,464
ENSG00000102890.16,76,28,23,33,29,34,64,6,21
ENSG00000207948.3,0,0,0,0,0,0,0,0,0
ENSG00000280163.1,5,0,8,0,2,3,8,0,2
ENSG00000125122.15,17,40,43,21,28,26,47,8,26
ENSG00000168701.19,395,426,205,493,322,438,478,289,163
ENSG00000135723.14,389,355,249,411,225,393,432,85,61
ENSG00000135740.17,134,34,34,47,15,31,168,15,18
ENSG00000262691.1,27,9,12,3,2,12,21,0,5
ENSG00000196155.13,186,109,28,27,24,81,235,33,7
ENSG00000168676.11,17,1,12,1,1,3,27,2,0
ENSG00000201201.1,0,0,0,0,0,0,0,0,0
ENSG00000159708.18,28,4,0,30,0,0,20,1,0
ENSG00000159713.11,789,37,19,104,19,50,509,51,6
ENSG00000239194.1,0,0,0,0,0,0,0,0,0
ENSG00000159714.12,198,183,286,65,189,188,226,156,136
ENSG00000176387.7,129,3,4,36,7,8,16,1,2
ENSG00000261320.1,0,0,0,0,0,0,0,0,0
ENSG00000159720.12,902,2729,2750,1515,1950,2722,1110,2258,1928
ENSG00000270049.3,50,23,57,13,35,23,63,19,34
ENSG00000159723.5,3,0,0,3,4,0,1,4,2
ENSG00000276075.1,5,25,14,4,16,12,22,27,5
ENSG00000039523.20,867,1655,1555,1138,1060,1434,904,1083,969
ENSG00000261396.1,2,3,0,0,2,1,1,1,1
ENSG00000259945.1,0,0,0,0,0,0,0,0,0
ENSG00000260894.1,0,0,0,0,0,0,0,0,0
ENSG00000261386.2,13,5,11,2,6,7,13,5,9
ENSG00000280214.1,15,9,24,2,10,4,10,1,13
ENSG00000259804.1,5,6,4,2,5,4,19,0,9
ENSG00000102974.16,1061,948,1708,999,769,1440,1446,555,899
ENSG00000237718.2,0,0,0,0,0,0,0,0,0
ENSG00000159753.14,113,25,36,28,18,41,51,16,9
ENSG00000102977.17,310,231,274,282,143,337,418,130,107
ENSG00000102981.9,23,54,16,22,20,40,48,11,12
ENSG00000124074.12,228,133,242,124,85,200,377,77,117
ENSG00000159761.15,36,22,26,25,35,11,76,19,12
ENSG00000141098.13,589,732,753,331,517,722,565,413,347
ENSG00000141084.11,770,556,785,483,455,647,576,311,471
ENSG00000270165.1,10,1,10,5,10,4,18,0,2
ENSG00000102904.14,36,27,39,18,32,32,52,16,21
ENSG00000102901.13,686,652,658,645,457,690,664,394,349
ENSG00000168286.3,454,424,811,403,364,682,603,341,440
ENSG00000102898.12,2559,3327,3245,2969,2173,3857,2788,2490,1836
ENSG00000262141.1,2,0,3,0,0,0,0,0,0
ENSG00000038358.15,1063,1426,1985,1089,1103,2171,1198,1234,1246
ENSG00000263126.1,6,5,8,5,5,2,8,1,5
ENSG00000188038.8,0,0,0,1,0,0,0,0,0
ENSG00000159792.10,940,1476,1925,754,1339,1690,1120,1084,1090
ENSG00000141086.18,0,0,0,0,0,0,0,0,0
ENSG00000261884.2,19,15,40,4,16,4,38,2,15
ENSG00000205220.12,13,37,77,18,34,48,24,16,34
ENSG00000213398.8,179,226,139,99,227,190,141,100,91
ENSG00000124067.17,1673,3252,3405,1438,2196,3804,1315,2263,2039
ENSG00000141096.6,0,0,1,0,0,2,0,0,0
ENSG00000167261.14,2,0,1,6,0,1,2,1,0
ENSG00000167264.18,254,225,188,201,136,235,233,190,126
ENSG00000262962.1,1,0,0,0,0,0,1,0,0
ENSG00000263201.1,0,0,1,0,0,0,0,0,0
ENSG00000202336.1,0,0,0,0,0,0,0,0,0
ENSG00000182810.7,246,289,213,245,211,213,266,226,124
ENSG00000261864.1,2,1,0,0,0,0,4,0,0
ENSG00000072736.19,404,380,892,287,372,694,485,268,489
ENSG00000201850.1,0,0,0,0,0,0,0,0,0
ENSG00000212445.1,0,0,1,0,0,0,0,0,0
ENSG00000262514.1,0,0,0,0,0,0,0,0,0
ENSG00000279621.1,0,0,0,0,0,0,0,0,0
ENSG00000240435.2,0,0,1,0,0,0,1,0,0
ENSG00000260891.1,7,0,1,0,0,5,1,0,6
ENSG00000263276.1,5,1,5,1,4,6,1,0,3
ENSG00000262160.1,0,0,0,0,0,0,0,0,0
ENSG00000103067.14,381,69,29,78,4,25,133,21,15
ENSG00000284259.1,0,0,0,0,0,0,0,0,0
ENSG00000261469.1,5,1,2,0,0,3,1,1,1
ENSG00000103066.13,220,681,777,244,561,559,263,515,362
ENSG00000260441.5,3,0,1,1,0,1,2,1,1
ENSG00000103064.15,358,805,759,481,616,1059,393,670,442
ENSG00000252026.1,2,6,6,1,11,3,2,0,1
ENSG00000103061.13,163,153,195,101,122,151,215,128,119
ENSG00000279649.1,41,43,85,27,46,45,21,29,44
ENSG00000132600.17,841,593,714,551,426,694,745,339,540
ENSG00000259797.1,4,0,10,0,6,4,6,3,3
ENSG00000222177.1,0,0,0,0,0,0,0,0,0
ENSG00000103056.12,89,21,41,23,25,28,86,13,9
ENSG00000279693.1,3,1,3,1,1,0,3,0,1
ENSG00000287760.1,10,12,10,9,12,6,19,4,4
ENSG00000274698.1,10,4,5,1,8,5,6,1,6
ENSG00000199263.1,0,0,0,0,0,0,0,0,0
ENSG00000241334.2,0,0,0,0,0,0,0,0,0
ENSG00000184939.16,572,533,636,351,434,642,609,373,395
ENSG00000201164.1,3,0,0,0,0,0,0,0,0
ENSG00000260084.1,0,0,0,3,4,0,8,0,0
ENSG00000275383.1,11,1,13,0,2,1,6,7,3
ENSG00000252040.1,0,0,0,0,0,0,0,0,0
ENSG00000252640.1,0,0,0,0,0,0,0,0,0
ENSG00000062038.14,5292,3374,3820,1693,2051,2232,3152,1010,2563
ENSG00000260577.2,137,155,483,137,197,229,165,108,285
ENSG00000260860.2,5,0,1,2,0,0,4,0,4
ENSG00000261395.3,2,1,8,0,1,0,2,0,3
ENSG00000039068.19,2789,291,151,445,59,195,638,97,32
ENSG00000200558.1,0,0,0,0,0,0,0,0,0
ENSG00000260798.1,1,0,0,0,0,0,0,0,0
ENSG00000260459.2,12,2,1,2,1,0,0,4,0
ENSG00000103047.8,174,338,260,171,132,317,146,218,120
ENSG00000199979.1,0,0,0,0,0,0,0,0,0
ENSG00000275504.1,0,0,0,0,0,0,0,0,0
ENSG00000260999.1,0,0,0,0,0,0,0,0,0
ENSG00000266801.1,0,0,2,0,0,1,2,0,0
ENSG00000202497.1,0,0,0,0,0,0,0,0,0
ENSG00000271129.1,0,0,0,0,0,0,0,0,0
ENSG00000244378.1,0,0,0,3,0,0,0,0,4
ENSG00000103044.11,100,48,20,30,20,60,28,23,3
ENSG00000286140.1,0,0,0,0,0,0,0,0,0
ENSG00000168802.14,8,15,64,20,23,40,38,6,8
ENSG00000141076.18,1040,915,1012,1219,631,1116,919,755,610
ENSG00000207083.1,0,0,0,0,0,0,0,0,0
ENSG00000168807.16,616,746,1081,402,676,1116,692,506,482
ENSG00000200164.1,1,0,0,10,0,0,2,0,0
ENSG00000265113.1,0,0,0,0,0,0,1,0,0
ENSG00000260914.3,0,0,0,0,0,0,0,0,0
ENSG00000132612.16,833,754,1388,712,652,1299,876,632,741
ENSG00000213380.15,297,278,450,183,187,272,275,163,257
ENSG00000258429.2,80,109,185,111,66,250,110,54,89
ENSG00000272617.3,0,0,0,0,0,0,0,0,0
ENSG00000260371.1,0,0,0,0,0,0,0,0,0
ENSG00000259900.5,0,0,0,0,0,0,0,0,0
ENSG00000132603.15,500,425,354,568,275,369,419,253,192
ENSG00000157315.5,4,7,15,7,3,7,4,1,2
ENSG00000132604.11,643,691,826,498,488,794,676,513,404
ENSG00000103018.17,1261,1917,2177,2151,1098,2647,1569,1666,1376
ENSG00000261527.1,0,0,0,0,0,0,1,0,3
ENSG00000260108.1,0,0,0,0,0,0,0,0,0
ENSG00000102908.22,1124,1579,2934,832,1956,1194,1338,970,1393
ENSG00000223109.1,0,0,0,0,0,0,0,0,0
ENSG00000274093.1,1,2,9,1,1,1,3,2,10
